plm_oid,plm_leftobj,plm_rightobj,plm_createtime,plm_order,plm_jianhao,plm_number
1047,817,842,"2018-09-15 21:36:02",23,49,7
1048,825,843,"2018-09-15 21:36:02",16,36,34
1049,791,844,"2018-09-15 21:36:02",39,43,42
1050,792,845,"2018-09-15 21:36:02",40,37,31
1051,788,846,"2018-09-15 21:36:02",39,44,20
1052,795,847,"2018-09-15 21:36:02",21,37,29
1053,793,848,"2018-09-15 21:36:02",31,37,26
1054,794,849,"2018-09-15 21:36:02",35,27,20
1055,797,849,"2018-09-15 21:36:02",49,38,40
1056,798,850,"2018-09-15 21:36:02",35,19,38
1057,796,851,"2018-09-15 21:36:02",9,1,41
1058,799,852,"2018-09-15 21:36:02",25,8,21
1059,801,853,"2018-09-15 21:36:02",37,16,38
1060,805,854,"2018-09-15 21:36:02",34,4,29
1061,806,854,"2018-09-15 21:36:02",0,33,10
1062,807,855,"2018-09-15 21:36:02",46,21,47
1063,808,856,"2018-09-15 21:36:02",14,8,41
1064,809,857,"2018-09-15 21:36:02",12,42,32
1065,802,858,"2018-09-15 21:36:02",22,17,17
1066,803,859,"2018-09-15 21:36:02",41,11,0
1067,810,860,"2018-09-15 21:36:02",9,45,41
1068,811,861,"2018-09-15 21:36:02",47,24,8
1069,814,862,"2018-09-15 21:36:02",39,47,41
1070,815,863,"2018-09-15 21:36:02",28,19,1
1071,813,864,"2018-09-15 21:36:02",41,27,26
1072,818,865,"2018-09-15 21:36:02",12,13,4
1073,812,866,"2018-09-15 21:36:02",22,24,37
1074,816,867,"2018-09-15 21:36:02",47,23,11
1075,1992,868,"2018-09-15 21:36:02",27,9,26
1076,1992,869,"2018-09-15 21:36:02",48,47,33
1077,1992,870,"2018-09-15 21:36:02",24,1,16
1078,1943,871,"2018-09-15 21:36:02",44,33,21
1079,792,872,"2018-09-15 21:36:02",25,41,39
1080,793,873,"2018-09-15 21:36:02",38,6,33
1081,794,874,"2018-09-15 21:36:02",39,43,12
1082,797,875,"2018-09-15 21:36:02",6,27,9
1083,798,876,"2018-09-15 21:36:02",6,50,24
1084,799,877,"2018-09-15 21:36:02",23,4,25
1085,801,878,"2018-09-15 21:36:02",21,11,7
1086,805,879,"2018-09-15 21:36:02",31,30,2
1087,806,880,"2018-09-15 21:36:02",7,1,10
1088,807,881,"2018-09-15 21:36:02",28,35,30
1089,808,882,"2018-09-15 21:36:02",29,19,7
1090,809,883,"2018-09-15 21:36:02",28,33,49
1091,810,884,"2018-09-15 21:36:02",12,37,12
1092,811,885,"2018-09-15 21:36:02",28,38,17
1093,814,886,"2018-09-15 21:36:02",45,47,29
1094,815,887,"2018-09-15 21:36:02",50,24,45
1095,818,888,"2018-09-15 21:36:02",21,41,49
1096,819,889,"2018-09-15 21:36:02",2,41,18
1097,820,890,"2018-09-15 21:36:02",33,5,34
1098,821,891,"2018-09-15 21:36:02",45,28,31
1099,822,892,"2018-09-15 21:36:02",6,12,33
1100,824,893,"2018-09-15 21:36:02",35,30,46
1101,827,894,"2018-09-15 21:36:02",10,10,27
1102,829,895,"2018-09-15 21:36:02",46,10,28
1103,830,896,"2018-09-15 21:36:02",14,20,18
1104,1953,897,"2018-09-15 21:36:02",28,26,37
1105,1773,898,"2018-09-15 21:36:02",21,19,11
1106,1953,899,"2018-09-15 21:36:02",13,1,46
1107,1773,900,"2018-09-15 21:36:02",43,23,16
1108,1953,901,"2018-09-15 21:36:02",28,37,18
1109,1773,902,"2018-09-15 21:36:02",26,7,13
1110,1953,903,"2018-09-15 21:36:02",2,7,22
1111,1773,904,"2018-09-15 21:36:02",2,2,23
1112,1953,905,"2018-09-15 21:36:02",42,42,42
1113,1773,906,"2018-09-15 21:36:02",4,19,10
1114,1953,907,"2018-09-15 21:36:02",32,48,16
1115,1773,908,"2018-09-15 21:36:02",35,41,28
1116,1953,909,"2018-09-15 21:36:02",49,11,5
1117,1773,910,"2018-09-15 21:36:02",12,31,46
1118,1953,911,"2018-09-15 21:36:02",18,27,7
1119,1773,912,"2018-09-15 21:36:02",14,18,48
1120,1953,913,"2018-09-15 21:36:02",0,40,9
1121,1773,914,"2018-09-15 21:36:02",49,8,28
1122,1953,915,"2018-09-15 21:36:02",2,35,15
1123,1773,916,"2018-09-15 21:36:02",3,23,39
1124,1953,917,"2018-09-15 21:36:02",48,50,39
1125,1773,918,"2018-09-15 21:36:02",37,20,27
1126,1953,919,"2018-09-15 21:36:02",25,6,31
1127,1773,920,"2018-09-15 21:36:02",5,36,32
1128,1953,921,"2018-09-15 21:36:02",50,34,37
1129,1773,922,"2018-09-15 21:36:02",25,3,42
1130,1953,923,"2018-09-15 21:36:02",0,10,22
1131,1773,924,"2018-09-15 21:36:02",27,33,42
1132,1953,925,"2018-09-15 21:36:02",40,1,41
1133,1773,926,"2018-09-15 21:36:02",50,43,2
1134,1953,927,"2018-09-15 21:36:02",44,9,24
1135,1773,928,"2018-09-15 21:36:02",45,35,24
1136,1953,929,"2018-09-15 21:36:02",1,34,37
1137,1773,930,"2018-09-15 21:36:02",42,8,25
1138,1953,931,"2018-09-15 21:36:02",50,17,14
1139,284,932,"2018-09-15 21:36:02",8,3,37
1140,284,933,"2018-09-15 21:36:02",43,45,13
1141,284,934,"2018-09-15 21:36:02",38,25,50
1142,284,935,"2018-09-15 21:36:02",21,0,3
1143,284,936,"2018-09-15 21:36:02",21,17,43
1144,1279,937,"2018-09-15 21:36:02",50,6,3
1145,1279,938,"2018-09-15 21:36:02",12,28,34
1146,1943,939,"2018-09-15 21:36:02",43,1,9
1147,1943,940,"2018-09-15 21:36:02",7,36,43
1148,1762,941,"2018-09-15 21:36:02",50,35,24
1149,1232,942,"2018-09-15 21:36:02",30,38,15
1150,1232,943,"2018-09-15 21:36:02",26,25,27
1151,1279,944,"2018-09-15 21:36:02",12,10,39
1152,1279,945,"2018-09-15 21:36:02",11,23,30
1153,1343,946,"2018-09-15 21:36:02",5,40,29
1154,1242,947,"2018-09-15 21:36:02",41,32,30
1155,1243,947,"2018-09-15 21:36:02",36,37,21
1156,1240,948,"2018-09-15 21:36:02",10,10,28
1157,1812,949,"2018-09-15 21:36:02",4,43,31
1158,1343,950,"2018-09-15 21:36:02",27,24,36
1159,1812,951,"2018-09-15 21:36:02",16,0,9
1160,1343,952,"2018-09-15 21:36:02",25,12,3
1161,1812,953,"2018-09-15 21:36:02",16,6,20
1162,1343,954,"2018-09-15 21:36:02",5,44,28
1163,1812,955,"2018-09-15 21:36:02",50,41,50
1164,1343,956,"2018-09-15 21:36:02",5,31,50
1165,1812,957,"2018-09-15 21:36:02",48,47,13
1166,1241,958,"2018-09-15 21:36:02",50,17,26
1167,1242,958,"2018-09-15 21:36:02",18,18,38
1168,1343,959,"2018-09-15 21:36:02",42,48,12
1169,1812,960,"2018-09-15 21:36:02",40,2,13
1170,1343,961,"2018-09-15 21:36:02",39,6,31
1171,1812,962,"2018-09-15 21:36:02",4,17,1
1172,953,963,"2018-09-15 21:36:02",12,24,8
1173,954,964,"2018-09-15 21:36:02",26,22,46
1174,955,965,"2018-09-15 21:36:02",25,16,36
1175,1343,966,"2018-09-15 21:36:02",29,45,36
1176,1812,967,"2018-09-15 21:36:02",23,16,27
1177,1343,968,"2018-09-15 21:36:02",15,8,27
1178,1812,969,"2018-09-15 21:36:02",49,4,33
1179,1343,970,"2018-09-15 21:36:02",27,23,25
1180,1812,971,"2018-09-15 21:36:02",39,35,44
1181,1812,972,"2018-09-15 21:36:02",45,27,39
1182,1343,972,"2018-09-15 21:36:02",0,11,32
1183,1959,973,"2018-09-15 21:36:02",13,0,40
1184,1959,974,"2018-09-15 21:36:02",4,41,41
1185,819,975,"2018-09-15 21:36:02",14,27,30
1186,820,975,"2018-09-15 21:36:02",18,7,43
1187,821,976,"2018-09-15 21:36:02",30,14,39
1188,822,976,"2018-09-15 21:36:02",37,34,37
1189,824,977,"2018-09-15 21:36:02",39,33,32
1190,827,977,"2018-09-15 21:36:02",16,5,1
1191,829,978,"2018-09-15 21:36:02",8,9,3
1192,830,978,"2018-09-15 21:36:02",21,30,3
1193,786,979,"2018-09-15 21:36:02",33,49,27
1194,787,980,"2018-09-15 21:36:02",11,17,13
1195,789,980,"2018-09-15 21:36:02",38,16,43
1196,790,981,"2018-09-15 21:36:02",7,49,21
1197,1812,982,"2018-09-15 21:36:02",26,28,44
1198,1680,983,"2018-09-15 21:36:02",46,3,39
1199,1630,984,"2018-09-15 21:36:02",8,36,34
1200,1631,985,"2018-09-15 21:36:02",6,46,15
1201,1632,986,"2018-09-15 21:36:02",2,38,7
1202,1633,987,"2018-09-15 21:36:02",21,31,10
1203,1634,988,"2018-09-15 21:36:02",6,13,5
1204,1635,989,"2018-09-15 21:36:02",38,22,40
1205,1636,990,"2018-09-15 21:36:02",8,18,17
1206,1676,991,"2018-09-15 21:36:02",12,18,47
1207,1678,992,"2018-09-15 21:36:02",40,24,17
1208,1680,993,"2018-09-15 21:36:02",26,31,12
1209,1684,994,"2018-09-15 21:36:02",43,12,16
1210,1685,995,"2018-09-15 21:36:02",45,35,30
1211,1686,996,"2018-09-15 21:36:02",12,7,22
1212,1700,997,"2018-09-15 21:36:02",10,49,31
1213,1713,998,"2018-09-15 21:36:02",4,33,46
1214,1714,999,"2018-09-15 21:36:02",44,45,16
1215,1740,1000,"2018-09-15 21:36:02",14,31,43
1216,1773,1001,"2018-09-15 21:36:02",28,47,35
1217,1782,1002,"2018-09-15 21:36:02",29,49,29
1218,1787,1003,"2018-09-15 21:36:02",26,45,36
1219,1788,1004,"2018-09-15 21:36:02",1,39,14
1220,1803,1005,"2018-09-15 21:36:02",32,30,2
1221,1804,1006,"2018-09-15 21:36:02",37,7,23
1222,1808,1007,"2018-09-15 21:36:02",8,5,34
1223,1836,1008,"2018-09-15 21:36:02",10,13,42
1224,1862,1009,"2018-09-15 21:36:02",9,37,49
1225,1894,1010,"2018-09-15 21:36:02",19,23,42
1226,1895,1011,"2018-09-15 21:36:02",50,30,6
1227,1904,1012,"2018-09-15 21:36:02",37,47,14
1228,1913,1013,"2018-09-15 21:36:02",25,34,50
1229,1938,1014,"2018-09-15 21:36:02",20,19,41
1230,1943,1015,"2018-09-15 21:36:02",42,49,42
1231,1944,1016,"2018-09-15 21:36:02",29,50,41
1232,1953,1017,"2018-09-15 21:36:02",8,5,6
1233,1973,1018,"2018-09-15 21:36:02",35,14,18
1234,1991,1019,"2018-09-15 21:36:02",2,5,41
1235,1992,1020,"2018-09-15 21:36:02",8,1,5
1236,1994,1021,"2018-09-15 21:36:02",16,16,19
1237,1996,1022,"2018-09-15 21:36:02",2,32,4
1238,2008,1023,"2018-09-15 21:36:02",36,17,16
1239,2025,1024,"2018-09-15 21:36:02",22,11,39
1240,2041,1025,"2018-09-15 21:36:02",40,27,42
1241,2047,1026,"2018-09-15 21:36:02",33,31,39
1242,2048,1027,"2018-09-15 21:36:02",18,10,14
1243,2064,1028,"2018-09-15 21:36:02",21,33,3
1244,2081,1029,"2018-09-15 21:36:02",47,50,20
1245,417,1030,"2018-09-15 21:36:02",7,45,36
1246,418,1031,"2018-09-15 21:36:02",50,3,19
1247,834,1032,"2018-09-15 21:36:02",43,14,46
1248,982,1033,"2018-09-15 21:36:02",7,29,3
1249,1889,1034,"2018-09-15 21:36:02",23,42,14
1250,1519,1035,"2018-09-15 21:36:02",20,10,17
1251,1994,1036,"2018-09-15 21:36:02",32,50,30
1252,798,1037,"2018-09-15 21:36:02",16,5,14
1253,799,1038,"2018-09-15 21:36:02",40,8,43
1254,801,1039,"2018-09-15 21:36:02",26,33,36
1255,1812,1040,"2018-09-15 21:36:02",39,22,30
1256,982,1041,"2018-09-15 21:36:02",36,27,45
1257,982,1042,"2018-09-15 21:36:02",16,40,31
1258,982,1043,"2018-09-15 21:36:02",27,44,5
1259,1788,1044,"2018-09-15 21:36:02",22,16,31
1260,1788,1045,"2018-09-15 21:36:02",48,36,31
1261,788,1046,"2018-09-15 21:36:02",39,50,6
1262,795,1047,"2018-09-15 21:36:02",42,41,26
1263,796,1048,"2018-09-15 21:36:02",23,5,21
1264,802,1049,"2018-09-15 21:36:02",46,32,42
1265,803,1050,"2018-09-15 21:36:02",45,7,0
1266,813,1051,"2018-09-15 21:36:02",40,39,10
1267,817,1052,"2018-09-15 21:36:02",12,10,49
1268,825,1053,"2018-09-15 21:36:02",4,37,21
1269,788,1054,"2018-09-15 21:36:02",0,27,9
1270,795,1055,"2018-09-15 21:36:02",4,8,49
1271,796,1056,"2018-09-15 21:36:02",25,8,1
1272,802,1057,"2018-09-15 21:36:02",19,8,50
1273,803,1058,"2018-09-15 21:36:02",44,23,14
1274,813,1059,"2018-09-15 21:36:02",35,45,4
1275,817,1060,"2018-09-15 21:36:02",13,37,18
1276,825,1061,"2018-09-15 21:36:02",4,10,2
1277,788,1062,"2018-09-15 21:36:02",2,40,1
1278,795,1063,"2018-09-15 21:36:02",14,43,43
1279,796,1064,"2018-09-15 21:36:02",14,40,14
1280,802,1065,"2018-09-15 21:36:02",30,17,13
1281,803,1066,"2018-09-15 21:36:02",16,35,30
1282,813,1067,"2018-09-15 21:36:02",35,38,7
1283,817,1068,"2018-09-15 21:36:02",41,36,10
1284,1773,1069,"2018-09-15 21:36:02",19,28,45
1285,1773,1070,"2018-09-15 21:36:02",21,47,10
1286,1773,1071,"2018-09-15 21:36:02",17,19,45
1287,1773,1072,"2018-09-15 21:36:02",43,36,46
1288,1773,1073,"2018-09-15 21:36:02",14,19,27
1289,1773,1074,"2018-09-15 21:36:02",18,47,28
1290,1773,1075,"2018-09-15 21:36:02",22,29,26
1291,1773,1076,"2018-09-15 21:36:02",8,30,28
1292,1773,1077,"2018-09-15 21:36:02",1,35,33
1293,1773,1078,"2018-09-15 21:36:02",2,25,32
1294,1773,1079,"2018-09-15 21:36:02",32,4,5
1295,1773,1080,"2018-09-15 21:36:02",36,3,30
1296,1773,1081,"2018-09-15 21:36:02",8,35,36
1297,1773,1082,"2018-09-15 21:36:02",19,17,6
1298,1773,1083,"2018-09-15 21:36:02",32,28,7
1299,1773,1084,"2018-09-15 21:36:02",47,24,45
1300,1773,1085,"2018-09-15 21:36:02",17,17,45
1301,1773,1086,"2018-09-15 21:36:02",18,34,7
1302,1773,1087,"2018-09-15 21:36:02",30,41,12
1303,1773,1088,"2018-09-15 21:36:02",26,42,12
1304,1773,1089,"2018-09-15 21:36:02",41,32,33
1305,1773,1090,"2018-09-15 21:36:02",18,11,6
1306,1773,1091,"2018-09-15 21:36:02",3,11,4
1307,1773,1092,"2018-09-15 21:36:02",46,23,43
1308,1773,1093,"2018-09-15 21:36:02",27,8,46
1309,1773,1094,"2018-09-15 21:36:02",20,34,26
1310,1773,1095,"2018-09-15 21:36:02",35,19,17
1311,1773,1096,"2018-09-15 21:36:02",2,0,24
1312,1773,1097,"2018-09-15 21:36:02",6,12,16
1313,1773,1098,"2018-09-15 21:36:02",22,39,12
1314,1806,1099,"2018-09-15 21:36:02",21,14,9
1315,1953,1100,"2018-09-15 21:36:02",47,1,3
1316,1808,1101,"2018-09-15 21:36:02",37,32,34
1317,1996,1102,"2018-09-15 21:36:02",34,30,30
1318,982,1103,"2018-09-15 21:36:02",22,39,48
1319,1230,1104,"2018-09-15 21:36:02",23,22,1
1320,1808,1105,"2018-09-15 21:36:02",40,13,19
1321,1996,1106,"2018-09-15 21:36:02",23,21,29
1322,1954,1107,"2018-09-15 21:36:02",23,36,31
1323,1806,1108,"2018-09-15 21:36:02",35,8,44
1324,1806,1109,"2018-09-15 21:36:02",32,0,17
1325,795,1110,"2018-09-15 21:36:02",32,42,7
1326,796,1111,"2018-09-15 21:36:02",44,38,34
1327,802,1112,"2018-09-15 21:36:02",26,48,27
1328,803,1113,"2018-09-15 21:36:02",41,14,41
1329,813,1114,"2018-09-15 21:36:02",24,32,15
1330,817,1115,"2018-09-15 21:36:02",31,18,44
1331,825,1116,"2018-09-15 21:36:02",49,13,15
1332,939,1117,"2018-09-15 21:36:02",42,33,13
1333,940,1118,"2018-09-15 21:36:02",20,43,6
1334,1240,1119,"2018-09-15 21:36:02",42,46,39
1335,1241,1120,"2018-09-15 21:36:02",31,39,0
1336,1242,1121,"2018-09-15 21:36:02",30,49,35
1337,1722,1122,"2018-09-15 21:36:02",12,45,21
1338,1723,1123,"2018-09-15 21:36:02",42,16,49
1339,1954,1124,"2018-09-15 21:36:02",8,17,41
1340,1385,1125,"2018-09-15 21:36:02",3,35,40
1341,1770,1126,"2018-09-15 21:36:02",43,43,3
1342,1580,1127,"2018-09-15 21:36:02",21,37,34
1343,1580,1128,"2018-09-15 21:36:02",0,31,43
1344,1581,1128,"2018-09-15 21:36:02",13,28,31
1345,1580,1129,"2018-09-15 21:36:02",47,44,20
1346,1581,1129,"2018-09-15 21:36:02",26,37,2
1347,1953,1130,"2018-09-15 21:36:02",29,40,31
1348,1787,1131,"2018-09-15 21:36:02",33,50,43
1349,284,1132,"2018-09-15 21:36:02",5,14,35
1350,1824,1133,"2018-09-15 21:36:02",23,38,49
1351,971,1134,"2018-09-15 21:36:02",20,2,43
1352,972,1135,"2018-09-15 21:36:02",19,42,10
1353,1773,1136,"2018-09-15 21:36:02",37,26,25
1354,1862,1137,"2018-09-15 21:36:02",13,46,12
1355,1241,1138,"2018-09-15 21:36:02",40,0,17
1356,1242,1139,"2018-09-15 21:36:02",37,16,29
1357,1243,1140,"2018-09-15 21:36:02",13,30,31
1358,1240,1141,"2018-09-15 21:36:02",4,8,2
1359,801,1142,"2018-09-15 21:36:02",25,50,1
1360,805,1143,"2018-09-15 21:36:02",13,28,41
1361,1241,1144,"2018-09-15 21:36:02",1,6,1
1362,1242,1145,"2018-09-15 21:36:02",47,38,16
1363,1243,1146,"2018-09-15 21:36:02",42,23,24
1364,806,1147,"2018-09-15 21:36:02",16,34,38
1365,1240,1148,"2018-09-15 21:36:02",17,39,26
1366,1241,1149,"2018-09-15 21:36:02",9,14,8
1367,807,1150,"2018-09-15 21:36:02",26,40,43
1368,1242,1151,"2018-09-15 21:36:02",32,44,13
1369,1243,1152,"2018-09-15 21:36:02",48,11,34
1370,1240,1153,"2018-09-15 21:36:02",27,41,12
1371,1773,1154,"2018-09-15 21:36:02",7,17,2
1372,1773,1155,"2018-09-15 21:36:02",20,50,3
1373,1773,1156,"2018-09-15 21:36:02",14,45,34
1374,1943,1157,"2018-09-15 21:36:02",43,31,11
1375,1545,1158,"2018-09-15 21:36:02",46,16,13
1376,1773,1159,"2018-09-15 21:36:02",16,17,45
1377,1943,1160,"2018-09-15 21:36:02",7,24,20
1378,1806,1161,"2018-09-15 21:36:02",13,35,43
1379,1806,1162,"2018-09-15 21:36:02",10,34,35
1380,1806,1163,"2018-09-15 21:36:02",2,30,32
1381,1806,1164,"2018-09-15 21:36:02",5,31,43
1382,1806,1165,"2018-09-15 21:36:02",31,47,32
1383,1806,1166,"2018-09-15 21:36:02",13,1,13
1384,1787,1167,"2018-09-15 21:36:02",13,28,38
1385,1678,1168,"2018-09-15 21:36:02",21,1,10
1386,1761,1169,"2018-09-15 21:36:02",2,7,8
1387,834,1170,"2018-09-15 21:36:02",30,21,34
1388,834,1171,"2018-09-15 21:36:02",38,39,22
1389,834,1172,"2018-09-15 21:36:02",5,11,8
1390,834,1173,"2018-09-15 21:36:02",8,22,29
1391,834,1174,"2018-09-15 21:36:02",1,21,46
1392,1915,1175,"2018-09-15 21:36:02",17,37,19
1393,284,1176,"2018-09-15 21:36:02",49,14,42
1394,284,1177,"2018-09-15 21:36:02",30,38,5
1395,284,1178,"2018-09-15 21:36:02",34,14,32
1396,284,1179,"2018-09-15 21:36:02",32,17,10
1397,284,1180,"2018-09-15 21:36:02",49,22,15
1398,1787,1181,"2018-09-15 21:36:02",3,16,43
1399,1787,1182,"2018-09-15 21:36:02",11,46,14
1400,1787,1183,"2018-09-15 21:36:02",49,20,35
1401,1787,1184,"2018-09-15 21:36:02",5,41,31
1402,1787,1185,"2018-09-15 21:36:02",28,18,42
1403,1787,1186,"2018-09-15 21:36:02",11,23,5
1404,1787,1187,"2018-09-15 21:36:02",31,46,46
1405,1787,1188,"2018-09-15 21:36:02",44,30,6
1406,1787,1189,"2018-09-15 21:36:02",35,29,10
1407,1787,1190,"2018-09-15 21:36:02",44,23,33
1408,1787,1191,"2018-09-15 21:36:02",48,47,41
1409,1787,1192,"2018-09-15 21:36:02",40,19,39
1410,1787,1193,"2018-09-15 21:36:02",50,5,27
1411,1787,1194,"2018-09-15 21:36:02",6,50,15
1412,1787,1195,"2018-09-15 21:36:02",7,15,27
1413,1787,1196,"2018-09-15 21:36:02",23,20,8
1414,1787,1197,"2018-09-15 21:36:02",50,9,15
1415,1787,1198,"2018-09-15 21:36:02",20,17,11
1416,1787,1199,"2018-09-15 21:36:02",19,17,24
1417,1787,1200,"2018-09-15 21:36:02",3,31,7
1418,1787,1201,"2018-09-15 21:36:02",15,9,30
1419,1787,1202,"2018-09-15 21:36:02",39,39,5
1420,1787,1203,"2018-09-15 21:36:02",16,35,29
1421,1787,1204,"2018-09-15 21:36:02",26,26,2
1422,1787,1205,"2018-09-15 21:36:02",39,17,46
1423,1787,1206,"2018-09-15 21:36:02",15,18,15
1424,1773,1207,"2018-09-15 21:36:02",50,26,18
1425,1978,1208,"2018-09-15 21:36:02",34,1,18
1426,1978,1209,"2018-09-15 21:36:02",45,31,16
1427,790,1210,"2018-09-15 21:36:02",23,12,25
1428,1343,1211,"2018-09-15 21:36:02",2,27,47
1429,1812,1212,"2018-09-15 21:36:02",47,7,8
1430,1242,1213,"2018-09-15 21:36:02",27,32,8
1431,1243,1213,"2018-09-15 21:36:02",14,50,10
1432,1240,1214,"2018-09-15 21:36:02",33,49,39
1433,1241,1214,"2018-09-15 21:36:02",31,42,27
1434,1242,1215,"2018-09-15 21:36:02",46,46,6
1435,1243,1215,"2018-09-15 21:36:02",42,39,10
1436,1240,1216,"2018-09-15 21:36:02",18,38,49
1437,1241,1217,"2018-09-15 21:36:02",41,45,4
1438,1242,1217,"2018-09-15 21:36:02",36,30,48
1439,791,1218,"2018-09-15 21:36:02",33,13,28
1440,1243,1219,"2018-09-15 21:36:02",21,4,20
1441,1240,1220,"2018-09-15 21:36:02",49,6,31
1442,1343,1221,"2018-09-15 21:36:02",30,16,35
1443,1241,1222,"2018-09-15 21:36:02",22,34,37
1444,1242,1222,"2018-09-15 21:36:02",24,8,25
1445,1447,1223,"2018-09-15 21:36:02",26,47,17
1446,1444,1224,"2018-09-15 21:36:02",48,48,27
1447,1445,1225,"2018-09-15 21:36:02",26,49,48
1448,1446,1226,"2018-09-15 21:36:02",47,42,40
1449,1447,1227,"2018-09-15 21:36:02",43,36,9
1450,1444,1228,"2018-09-15 21:36:02",41,34,9
1451,1915,1229,"2018-09-15 21:36:02",33,47,13
1452,1812,1230,"2018-09-15 21:36:02",9,5,23
1453,1812,1231,"2018-09-15 21:36:02",26,1,25
1454,1812,1232,"2018-09-15 21:36:02",2,8,32
1455,1437,1233,"2018-09-15 21:36:02",41,2,9
1456,1437,1234,"2018-09-15 21:36:02",28,20,39
1457,2064,1235,"2018-09-15 21:36:02",28,46,17
1458,2064,1236,"2018-09-15 21:36:02",23,3,6
1459,1100,1237,"2018-09-15 21:36:02",13,5,39
1460,1769,1238,"2018-09-15 21:36:02",46,8,35
1461,1812,1239,"2018-09-15 21:36:02",31,45,44
1462,1629,1240,"2018-09-15 21:36:02",41,47,44
1463,1630,1241,"2018-09-15 21:36:02",16,10,12
1464,1631,1242,"2018-09-15 21:36:02",23,20,41
1465,1632,1243,"2018-09-15 21:36:02",37,17,38
1466,1568,1244,"2018-09-15 21:36:02",23,5,9
1467,1568,1245,"2018-09-15 21:36:02",6,11,41
1468,1568,1246,"2018-09-15 21:36:02",22,25,34
1469,1568,1247,"2018-09-15 21:36:02",17,45,8
1470,1568,1248,"2018-09-15 21:36:02",11,3,32
1471,1198,1249,"2018-09-15 21:36:02",11,3,14
1472,1199,1250,"2018-09-15 21:36:02",34,8,46
1473,1200,1251,"2018-09-15 21:36:02",18,35,26
1474,1201,1252,"2018-09-15 21:36:02",23,22,31
1475,1202,1253,"2018-09-15 21:36:02",33,42,18
1476,1203,1254,"2018-09-15 21:36:02",35,10,43
1477,1204,1255,"2018-09-15 21:36:02",44,15,6
1478,1205,1256,"2018-09-15 21:36:02",40,39,23
1479,1206,1257,"2018-09-15 21:36:02",43,17,11
1480,1181,1258,"2018-09-15 21:36:02",41,33,40
1481,1182,1259,"2018-09-15 21:36:02",5,49,40
1482,1183,1260,"2018-09-15 21:36:02",3,28,38
1483,1184,1261,"2018-09-15 21:36:02",21,36,24
1484,1185,1262,"2018-09-15 21:36:02",50,40,28
1485,1186,1263,"2018-09-15 21:36:02",46,30,45
1486,1187,1264,"2018-09-15 21:36:02",0,39,9
1487,1188,1265,"2018-09-15 21:36:02",37,11,9
1488,1189,1266,"2018-09-15 21:36:02",40,32,47
1489,1190,1267,"2018-09-15 21:36:02",41,38,43
1490,1191,1268,"2018-09-15 21:36:02",11,23,4
1491,1192,1269,"2018-09-15 21:36:02",39,9,35
1492,1193,1270,"2018-09-15 21:36:02",32,15,47
1493,1194,1271,"2018-09-15 21:36:02",15,33,26
1494,2034,1272,"2018-09-15 21:36:02",40,39,6
1495,2034,1273,"2018-09-15 21:36:02",16,23,9
1496,2034,1274,"2018-09-15 21:36:02",46,0,11
1497,2034,1275,"2018-09-15 21:36:02",23,40,12
1498,1343,1276,"2018-09-15 21:36:02",50,34,38
1499,1437,1277,"2018-09-15 21:36:02",44,38,18
1500,1437,1278,"2018-09-15 21:36:02",36,12,16
1501,1812,1279,"2018-09-15 21:36:02",38,18,0
1502,1788,1280,"2018-09-15 21:36:02",16,19,50
1503,1788,1281,"2018-09-15 21:36:02",6,9,26
1504,1992,1282,"2018-09-15 21:36:02",23,18,17
1505,2057,1283,"2018-09-15 21:36:02",47,49,13
1506,1633,1284,"2018-09-15 21:36:02",40,33,18
1507,1343,1285,"2018-09-15 21:36:02",21,23,25
1508,1634,1286,"2018-09-15 21:36:02",45,4,45
1509,1343,1287,"2018-09-15 21:36:02",32,21,37
1510,1635,1288,"2018-09-15 21:36:02",47,34,45
1511,1343,1289,"2018-09-15 21:36:02",42,4,20
1512,1343,1290,"2018-09-15 21:36:02",9,4,47
1513,1991,1291,"2018-09-15 21:36:02",38,40,24
1514,2064,1292,"2018-09-15 21:36:02",17,14,20
1515,1545,1293,"2018-09-15 21:36:02",18,28,3
1516,1773,1294,"2018-09-15 21:36:02",45,15,29
1517,1788,1295,"2018-09-15 21:36:02",43,23,7
1518,1862,1296,"2018-09-15 21:36:02",19,34,6
1519,1943,1297,"2018-09-15 21:36:02",33,26,6
1520,1953,1298,"2018-09-15 21:36:02",37,18,39
1521,1991,1299,"2018-09-15 21:36:02",22,17,17
1522,2064,1300,"2018-09-15 21:36:02",13,39,8
1523,1545,1301,"2018-09-15 21:36:02",20,3,50
1524,1773,1302,"2018-09-15 21:36:02",1,29,42
1525,1788,1303,"2018-09-15 21:36:02",21,19,46
1526,1862,1304,"2018-09-15 21:36:02",38,20,43
1527,1943,1305,"2018-09-15 21:36:02",40,15,19
1528,809,1306,"2018-09-15 21:36:02",47,14,15
1529,788,1307,"2018-09-15 21:36:02",8,38,37
1530,810,1308,"2018-09-15 21:36:02",7,49,23
1531,811,1309,"2018-09-15 21:36:02",43,35,31
1532,814,1310,"2018-09-15 21:36:02",49,48,39
1533,815,1311,"2018-09-15 21:36:02",41,29,11
1534,818,1312,"2018-09-15 21:36:02",28,39,7
1535,819,1313,"2018-09-15 21:36:02",49,4,5
1536,820,1314,"2018-09-15 21:36:02",32,38,2
1537,821,1315,"2018-09-15 21:36:02",47,24,24
