plm_oid,plm_leftobj,plm_rightobj,plm_createtime,plm_order,plm_jianhao,plm_number
1046,789,851,"2018-09-15 21:21:09",35,23,38
1047,790,852,"2018-09-15 21:21:09",9,28,28
1048,809,853,"2018-09-15 21:21:09",49,36,35
1049,791,854,"2018-09-15 21:21:09",36,30,22
1050,792,855,"2018-09-15 21:21:09",31,32,23
1051,794,856,"2018-09-15 21:21:09",36,31,22
1052,816,857,"2018-09-15 21:21:09",42,19,14
1053,818,858,"2018-09-15 21:21:09",16,32,40
1054,795,859,"2018-09-15 21:21:09",31,36,32
1055,797,860,"2018-09-15 21:21:09",49,29,19
1056,819,861,"2018-09-15 21:21:09",2,34,34
1057,796,862,"2018-09-15 21:21:09",41,16,38
1058,806,863,"2018-09-15 21:21:09",0,27,12
1059,798,864,"2018-09-15 21:21:09",45,15,11
1060,809,865,"2018-09-15 21:21:09",4,25,14
1061,824,866,"2018-09-15 21:21:09",50,24,26
1062,786,867,"2018-09-15 21:21:09",23,0,2
1063,1992,868,"2018-09-15 21:21:09",45,1,45
1064,1992,869,"2018-09-15 21:21:09",3,27,39
1065,1992,870,"2018-09-15 21:21:09",24,32,47
1066,1943,871,"2018-09-15 21:21:09",37,50,1
1067,822,872,"2018-09-15 21:21:09",34,44,24
1068,823,873,"2018-09-15 21:21:09",18,11,40
1069,825,874,"2018-09-15 21:21:09",17,26,25
1070,826,875,"2018-09-15 21:21:09",44,19,39
1071,827,876,"2018-09-15 21:21:09",16,17,20
1072,828,877,"2018-09-15 21:21:09",20,24,48
1073,829,878,"2018-09-15 21:21:09",31,30,22
1074,830,879,"2018-09-15 21:21:09",24,6,4
1075,787,880,"2018-09-15 21:21:09",29,26,45
1076,788,881,"2018-09-15 21:21:09",36,41,17
1077,818,882,"2018-09-15 21:21:09",49,23,45
1078,789,883,"2018-09-15 21:21:09",30,25,33
1079,790,884,"2018-09-15 21:21:09",19,23,29
1080,791,885,"2018-09-15 21:21:09",12,10,42
1081,792,886,"2018-09-15 21:21:09",29,21,15
1082,794,887,"2018-09-15 21:21:09",36,7,3
1083,795,888,"2018-09-15 21:21:09",17,45,4
1084,797,889,"2018-09-15 21:21:09",32,19,19
1085,798,890,"2018-09-15 21:21:09",31,6,12
1086,819,891,"2018-09-15 21:21:09",26,48,44
1087,871,891,"2018-09-15 21:21:09",43,22,28
1088,799,892,"2018-09-15 21:21:09",19,38,36
1089,801,893,"2018-09-15 21:21:09",32,28,12
1090,802,894,"2018-09-15 21:21:09",33,4,41
1091,804,895,"2018-09-15 21:21:09",32,43,4
1092,805,896,"2018-09-15 21:21:09",28,21,45
1093,1953,897,"2018-09-15 21:21:09",35,11,28
1094,1773,898,"2018-09-15 21:21:09",7,8,11
1095,1953,899,"2018-09-15 21:21:09",47,18,33
1096,1773,900,"2018-09-15 21:21:09",4,15,27
1097,1953,901,"2018-09-15 21:21:09",5,47,14
1098,1773,902,"2018-09-15 21:21:09",43,44,26
1099,1953,903,"2018-09-15 21:21:09",50,7,39
1100,1773,904,"2018-09-15 21:21:09",41,12,8
1101,1953,905,"2018-09-15 21:21:09",26,18,50
1102,1773,906,"2018-09-15 21:21:09",40,3,2
1103,1953,907,"2018-09-15 21:21:09",35,19,8
1104,1773,908,"2018-09-15 21:21:09",39,37,10
1105,1953,909,"2018-09-15 21:21:09",1,11,14
1106,1773,910,"2018-09-15 21:21:09",36,45,43
1107,1953,911,"2018-09-15 21:21:09",3,24,16
1108,1773,912,"2018-09-15 21:21:09",31,19,27
1109,1953,913,"2018-09-15 21:21:09",11,43,18
1110,1773,914,"2018-09-15 21:21:09",20,21,20
1111,1953,915,"2018-09-15 21:21:09",9,17,21
1112,1773,916,"2018-09-15 21:21:09",7,19,11
1113,1953,917,"2018-09-15 21:21:09",37,25,44
1114,1773,918,"2018-09-15 21:21:09",11,32,28
1115,1953,919,"2018-09-15 21:21:09",24,19,35
1116,1773,920,"2018-09-15 21:21:09",25,28,39
1117,1953,921,"2018-09-15 21:21:09",29,42,6
1118,1773,922,"2018-09-15 21:21:09",22,38,46
1119,1953,923,"2018-09-15 21:21:09",25,19,30
1120,1773,924,"2018-09-15 21:21:09",44,38,10
1121,1953,925,"2018-09-15 21:21:09",6,50,14
1122,1773,926,"2018-09-15 21:21:09",38,20,37
1123,1953,927,"2018-09-15 21:21:09",28,44,9
1124,1773,928,"2018-09-15 21:21:09",33,19,14
1125,1953,929,"2018-09-15 21:21:09",50,1,25
1126,1773,930,"2018-09-15 21:21:09",34,14,38
1127,1953,931,"2018-09-15 21:21:09",47,8,14
1128,284,932,"2018-09-15 21:21:09",13,17,46
1129,284,933,"2018-09-15 21:21:09",31,23,1
1130,284,934,"2018-09-15 21:21:09",21,34,48
1131,284,935,"2018-09-15 21:21:09",4,42,0
1132,284,936,"2018-09-15 21:21:09",29,4,9
1133,1279,937,"2018-09-15 21:21:09",29,15,27
1134,1279,938,"2018-09-15 21:21:09",40,20,7
1135,1943,939,"2018-09-15 21:21:09",5,8,26
1136,1943,940,"2018-09-15 21:21:09",9,40,25
1137,1762,941,"2018-09-15 21:21:09",25,10,34
1138,1232,942,"2018-09-15 21:21:09",21,2,27
1139,1232,943,"2018-09-15 21:21:09",42,36,22
1140,1279,944,"2018-09-15 21:21:09",41,2,4
1141,1279,945,"2018-09-15 21:21:09",18,13,30
1142,1343,946,"2018-09-15 21:21:09",40,7,23
1143,951,947,"2018-09-15 21:21:09",8,13,14
1144,1812,948,"2018-09-15 21:21:09",26,5,17
1145,1242,949,"2018-09-15 21:21:09",42,21,3
1146,1343,950,"2018-09-15 21:21:09",16,4,30
1147,1812,951,"2018-09-15 21:21:09",44,29,39
1148,1812,952,"2018-09-15 21:21:09",4,14,21
1149,1343,952,"2018-09-15 21:21:09",7,43,33
1150,1343,953,"2018-09-15 21:21:09",28,11,6
1151,1812,954,"2018-09-15 21:21:09",44,45,1
1152,952,955,"2018-09-15 21:21:09",6,48,25
1153,1343,956,"2018-09-15 21:21:09",15,46,37
1154,1240,957,"2018-09-15 21:21:09",0,43,1
1155,1243,957,"2018-09-15 21:21:09",33,35,39
1156,1812,958,"2018-09-15 21:21:09",9,23,5
1157,1343,959,"2018-09-15 21:21:09",1,24,46
1158,1812,960,"2018-09-15 21:21:09",7,45,17
1159,1343,961,"2018-09-15 21:21:09",7,47,17
1160,1812,962,"2018-09-15 21:21:09",31,21,36
1161,1343,963,"2018-09-15 21:21:09",39,19,38
1162,1812,964,"2018-09-15 21:21:09",39,47,30
1163,1343,965,"2018-09-15 21:21:09",10,30,22
1164,1812,966,"2018-09-15 21:21:09",42,34,31
1165,1343,967,"2018-09-15 21:21:09",29,41,44
1166,1812,968,"2018-09-15 21:21:09",35,10,29
1167,1343,969,"2018-09-15 21:21:09",45,50,16
1168,1812,970,"2018-09-15 21:21:09",41,4,0
1169,1242,971,"2018-09-15 21:21:09",9,26,17
1170,1243,971,"2018-09-15 21:21:09",34,22,12
1171,1343,972,"2018-09-15 21:21:09",44,3,19
1172,1959,973,"2018-09-15 21:21:09",1,0,17
1173,1959,974,"2018-09-15 21:21:09",29,31,3
1174,791,975,"2018-09-15 21:21:09",24,0,25
1175,792,976,"2018-09-15 21:21:09",14,43,43
1176,794,977,"2018-09-15 21:21:09",47,28,47
1177,795,978,"2018-09-15 21:21:09",49,27,1
1178,797,978,"2018-09-15 21:21:09",26,22,46
1179,798,979,"2018-09-15 21:21:09",43,17,35
1180,801,980,"2018-09-15 21:21:09",24,29,24
1181,799,980,"2018-09-15 21:21:09",22,36,1
1182,802,981,"2018-09-15 21:21:09",3,7,40
1183,1812,982,"2018-09-15 21:21:09",27,27,7
1184,1680,983,"2018-09-15 21:21:09",50,28,24
1185,1894,984,"2018-09-15 21:21:09",11,2,0
1186,1895,985,"2018-09-15 21:21:09",48,32,7
1187,1904,986,"2018-09-15 21:21:09",18,24,27
1188,1913,987,"2018-09-15 21:21:09",1,47,15
1189,1938,988,"2018-09-15 21:21:09",39,5,3
1190,1943,989,"2018-09-15 21:21:09",1,18,5
1191,1944,990,"2018-09-15 21:21:09",2,18,25
1192,1953,991,"2018-09-15 21:21:09",39,10,25
1193,1973,992,"2018-09-15 21:21:09",19,28,0
1194,1991,993,"2018-09-15 21:21:09",22,50,36
1195,1992,994,"2018-09-15 21:21:09",26,42,6
1196,1994,995,"2018-09-15 21:21:09",32,34,6
1197,1996,996,"2018-09-15 21:21:09",38,48,19
1198,2008,997,"2018-09-15 21:21:09",7,14,23
1199,2025,998,"2018-09-15 21:21:09",32,45,24
1200,2041,999,"2018-09-15 21:21:09",5,24,47
1201,2047,1000,"2018-09-15 21:21:09",48,28,17
1202,2048,1001,"2018-09-15 21:21:09",43,19,11
1203,2064,1002,"2018-09-15 21:21:09",4,26,19
1204,2081,1003,"2018-09-15 21:21:09",20,47,28
1205,417,1004,"2018-09-15 21:21:09",11,20,44
1206,418,1005,"2018-09-15 21:21:09",47,22,32
1207,834,1006,"2018-09-15 21:21:09",10,6,22
1208,982,1007,"2018-09-15 21:21:09",20,36,26
1209,1040,1008,"2018-09-15 21:21:09",26,6,34
1210,1232,1009,"2018-09-15 21:21:09",46,26,10
1211,1239,1010,"2018-09-15 21:21:09",44,50,9
1212,1276,1011,"2018-09-15 21:21:09",6,7,48
1213,1279,1012,"2018-09-15 21:21:09",39,38,15
1214,1290,1013,"2018-09-15 21:21:09",13,37,37
1215,1545,1014,"2018-09-15 21:21:09",21,4,18
1216,1568,1015,"2018-09-15 21:21:09",6,31,49
1217,1600,1016,"2018-09-15 21:21:09",28,3,24
1218,1615,1017,"2018-09-15 21:21:09",39,1,5
1219,1628,1018,"2018-09-15 21:21:09",14,1,34
1220,1629,1019,"2018-09-15 21:21:09",42,9,20
1221,1630,1020,"2018-09-15 21:21:09",5,4,6
1222,1631,1021,"2018-09-15 21:21:09",41,19,18
1223,1632,1022,"2018-09-15 21:21:09",23,20,45
1224,1634,1023,"2018-09-15 21:21:09",10,44,0
1225,1635,1024,"2018-09-15 21:21:09",14,39,26
1226,1636,1025,"2018-09-15 21:21:09",13,42,50
1227,1676,1026,"2018-09-15 21:21:09",26,20,9
1228,1678,1027,"2018-09-15 21:21:09",29,33,25
1229,1680,1028,"2018-09-15 21:21:09",43,29,10
1230,1684,1029,"2018-09-15 21:21:09",20,1,1
1231,1685,1030,"2018-09-15 21:21:09",22,10,6
1232,1686,1031,"2018-09-15 21:21:09",1,38,43
1233,1700,1032,"2018-09-15 21:21:09",3,27,49
1234,1713,1033,"2018-09-15 21:21:09",10,20,44
1235,1889,1034,"2018-09-15 21:21:09",35,14,16
1236,1519,1035,"2018-09-15 21:21:09",41,39,49
1237,1994,1036,"2018-09-15 21:21:09",14,18,41
1238,812,1037,"2018-09-15 21:21:09",24,11,35
1239,813,1038,"2018-09-15 21:21:09",32,40,6
1240,814,1039,"2018-09-15 21:21:09",7,12,20
1241,1812,1040,"2018-09-15 21:21:09",8,44,4
1242,982,1041,"2018-09-15 21:21:09",45,37,40
1243,982,1042,"2018-09-15 21:21:09",14,16,8
1244,982,1043,"2018-09-15 21:21:09",26,22,21
1245,1788,1044,"2018-09-15 21:21:09",41,41,47
1246,1788,1045,"2018-09-15 21:21:09",7,17,35
1247,819,1046,"2018-09-15 21:21:09",16,5,37
1248,796,1047,"2018-09-15 21:21:09",2,12,29
1249,806,1048,"2018-09-15 21:21:09",11,9,22
1250,809,1049,"2018-09-15 21:21:09",16,41,39
1251,816,1050,"2018-09-15 21:21:09",16,29,37
1252,818,1051,"2018-09-15 21:21:09",10,22,39
1253,819,1052,"2018-09-15 21:21:09",20,43,40
1254,796,1053,"2018-09-15 21:21:09",50,26,9
1255,806,1054,"2018-09-15 21:21:09",38,28,34
1256,809,1055,"2018-09-15 21:21:09",17,31,34
1257,816,1056,"2018-09-15 21:21:09",17,9,2
1258,818,1057,"2018-09-15 21:21:09",36,45,17
1259,819,1058,"2018-09-15 21:21:09",12,44,17
1260,796,1059,"2018-09-15 21:21:09",43,45,11
1261,806,1060,"2018-09-15 21:21:09",26,17,49
1262,809,1061,"2018-09-15 21:21:09",5,14,8
1263,816,1062,"2018-09-15 21:21:09",12,20,2
1264,818,1063,"2018-09-15 21:21:09",35,33,16
1265,819,1064,"2018-09-15 21:21:09",17,33,2
1266,796,1065,"2018-09-15 21:21:09",42,4,25
1267,806,1066,"2018-09-15 21:21:09",5,22,11
1268,809,1067,"2018-09-15 21:21:09",25,19,20
1269,816,1068,"2018-09-15 21:21:09",1,6,38
1270,1773,1069,"2018-09-15 21:21:09",32,28,2
1271,1773,1070,"2018-09-15 21:21:09",23,14,27
1272,1773,1071,"2018-09-15 21:21:09",11,46,48
1273,1773,1072,"2018-09-15 21:21:09",23,30,33
1274,1773,1073,"2018-09-15 21:21:09",5,12,3
1275,1773,1074,"2018-09-15 21:21:09",14,5,45
1276,1773,1075,"2018-09-15 21:21:09",39,30,33
1277,1773,1076,"2018-09-15 21:21:09",11,42,1
1278,1773,1077,"2018-09-15 21:21:09",34,19,24
1279,1773,1078,"2018-09-15 21:21:09",48,22,32
1280,1773,1079,"2018-09-15 21:21:09",27,50,12
1281,1773,1080,"2018-09-15 21:21:09",33,16,24
1282,1773,1081,"2018-09-15 21:21:09",48,29,27
1283,1773,1082,"2018-09-15 21:21:09",19,15,15
1284,1773,1083,"2018-09-15 21:21:09",44,29,22
1285,1773,1084,"2018-09-15 21:21:09",1,36,38
1286,1773,1085,"2018-09-15 21:21:09",4,44,8
1287,1773,1086,"2018-09-15 21:21:09",41,21,24
1288,1773,1087,"2018-09-15 21:21:09",7,8,45
1289,1773,1088,"2018-09-15 21:21:09",39,35,4
1290,1773,1089,"2018-09-15 21:21:09",43,40,29
1291,1773,1090,"2018-09-15 21:21:09",19,44,30
1292,1773,1091,"2018-09-15 21:21:09",9,19,12
1293,1773,1092,"2018-09-15 21:21:09",28,48,39
1294,1773,1093,"2018-09-15 21:21:09",28,41,6
1295,1773,1094,"2018-09-15 21:21:09",36,41,45
1296,1773,1095,"2018-09-15 21:21:09",26,26,11
1297,1773,1096,"2018-09-15 21:21:09",30,36,0
1298,1773,1097,"2018-09-15 21:21:09",30,26,40
1299,1773,1098,"2018-09-15 21:21:09",16,7,43
1300,1806,1099,"2018-09-15 21:21:09",13,0,10
1301,1953,1100,"2018-09-15 21:21:09",38,5,15
1302,1808,1101,"2018-09-15 21:21:09",37,49,8
1303,1996,1102,"2018-09-15 21:21:09",36,19,17
1304,982,1103,"2018-09-15 21:21:09",23,19,14
1305,1230,1104,"2018-09-15 21:21:09",6,12,12
1306,1808,1105,"2018-09-15 21:21:09",28,13,33
1307,1996,1106,"2018-09-15 21:21:09",33,25,17
1308,1954,1107,"2018-09-15 21:21:09",49,9,19
1309,1806,1108,"2018-09-15 21:21:09",14,20,16
1310,1806,1109,"2018-09-15 21:21:09",13,9,44
1311,284,1110,"2018-09-15 21:21:09",44,42,11
1312,796,1111,"2018-09-15 21:21:09",37,0,46
1313,806,1112,"2018-09-15 21:21:09",4,47,23
1314,809,1113,"2018-09-15 21:21:09",41,23,23
1315,816,1114,"2018-09-15 21:21:09",16,21,14
1316,818,1115,"2018-09-15 21:21:09",26,12,0
1317,819,1116,"2018-09-15 21:21:09",49,30,38
1318,939,1117,"2018-09-15 21:21:09",43,15,22
1319,940,1118,"2018-09-15 21:21:09",28,45,35
1320,1240,1119,"2018-09-15 21:21:09",25,38,30
1321,1242,1120,"2018-09-15 21:21:09",38,20,32
1322,1243,1121,"2018-09-15 21:21:09",6,2,13
1323,1723,1122,"2018-09-15 21:21:09",33,40,20
1324,1722,1123,"2018-09-15 21:21:09",46,45,20
1325,1385,1124,"2018-09-15 21:21:09",5,30,44
1326,1770,1125,"2018-09-15 21:21:09",34,49,32
1327,1954,1126,"2018-09-15 21:21:09",41,15,14
1328,1581,1127,"2018-09-15 21:21:09",27,49,49
1329,1580,1128,"2018-09-15 21:21:09",12,41,29
1330,1581,1129,"2018-09-15 21:21:09",16,6,11
1331,1953,1130,"2018-09-15 21:21:09",20,13,16
1332,1787,1131,"2018-09-15 21:21:09",47,27,26
1333,284,1132,"2018-09-15 21:21:09",27,28,8
1334,1824,1133,"2018-09-15 21:21:09",30,30,25
1335,962,1134,"2018-09-15 21:21:09",31,37,13
1336,963,1135,"2018-09-15 21:21:09",19,43,43
1337,1773,1136,"2018-09-15 21:21:09",37,29,41
1338,1862,1137,"2018-09-15 21:21:09",43,10,7
1339,1242,1138,"2018-09-15 21:21:09",39,34,18
1340,1243,1139,"2018-09-15 21:21:09",1,44,8
1341,1240,1140,"2018-09-15 21:21:09",4,1,10
1342,801,1141,"2018-09-15 21:21:09",23,31,33
1343,802,1142,"2018-09-15 21:21:09",1,14,34
1344,1242,1143,"2018-09-15 21:21:09",9,6,1
1345,1243,1144,"2018-09-15 21:21:09",46,22,10
1346,1240,1145,"2018-09-15 21:21:09",35,33,42
1347,1242,1146,"2018-09-15 21:21:09",50,42,17
1348,1243,1147,"2018-09-15 21:21:09",4,3,40
1349,1240,1148,"2018-09-15 21:21:09",30,11,35
1350,804,1149,"2018-09-15 21:21:09",40,31,7
1351,1242,1150,"2018-09-15 21:21:09",4,45,19
1352,805,1151,"2018-09-15 21:21:09",33,41,19
1353,1243,1152,"2018-09-15 21:21:09",11,48,46
1354,808,1153,"2018-09-15 21:21:09",26,44,7
1355,1773,1154,"2018-09-15 21:21:09",42,23,36
1356,1773,1155,"2018-09-15 21:21:09",0,19,18
1357,1773,1156,"2018-09-15 21:21:09",3,4,37
1358,1545,1157,"2018-09-15 21:21:09",33,28,4
1359,1773,1158,"2018-09-15 21:21:09",17,5,43
1360,1943,1159,"2018-09-15 21:21:09",20,50,35
1361,1545,1160,"2018-09-15 21:21:09",33,6,44
1362,1806,1161,"2018-09-15 21:21:09",6,11,33
1363,1806,1162,"2018-09-15 21:21:09",2,50,18
1364,1806,1163,"2018-09-15 21:21:09",50,43,49
1365,1806,1164,"2018-09-15 21:21:09",45,2,31
1366,1806,1165,"2018-09-15 21:21:09",17,16,44
1367,1806,1166,"2018-09-15 21:21:09",46,26,19
1368,1787,1167,"2018-09-15 21:21:09",41,30,50
1369,1678,1168,"2018-09-15 21:21:09",4,2,29
1370,1761,1169,"2018-09-15 21:21:09",25,1,27
1371,834,1170,"2018-09-15 21:21:09",37,9,50
1372,834,1171,"2018-09-15 21:21:09",8,7,18
1373,834,1172,"2018-09-15 21:21:09",14,0,14
1374,834,1173,"2018-09-15 21:21:09",49,39,41
1375,1517,1174,"2018-09-15 21:21:09",27,12,36
1376,1915,1175,"2018-09-15 21:21:09",10,16,13
1377,284,1176,"2018-09-15 21:21:09",10,37,25
1378,284,1177,"2018-09-15 21:21:09",17,26,39
1379,284,1178,"2018-09-15 21:21:09",7,5,40
1380,284,1179,"2018-09-15 21:21:09",9,15,48
1381,284,1180,"2018-09-15 21:21:09",45,46,40
1382,1787,1181,"2018-09-15 21:21:09",8,24,43
1383,1787,1182,"2018-09-15 21:21:09",41,44,27
1384,1787,1183,"2018-09-15 21:21:09",20,13,13
1385,1787,1184,"2018-09-15 21:21:09",29,11,21
1386,1787,1185,"2018-09-15 21:21:09",8,20,39
1387,1787,1186,"2018-09-15 21:21:09",17,29,38
1388,1787,1187,"2018-09-15 21:21:09",4,50,48
1389,1787,1188,"2018-09-15 21:21:09",16,22,27
1390,1787,1189,"2018-09-15 21:21:09",39,6,44
1391,1787,1190,"2018-09-15 21:21:09",20,32,1
1392,1787,1191,"2018-09-15 21:21:09",22,1,43
1393,1787,1192,"2018-09-15 21:21:09",48,39,19
1394,1787,1193,"2018-09-15 21:21:09",25,48,13
1395,1787,1194,"2018-09-15 21:21:09",6,2,16
1396,1787,1195,"2018-09-15 21:21:09",49,30,16
1397,1787,1196,"2018-09-15 21:21:09",39,22,15
1398,1787,1197,"2018-09-15 21:21:09",29,1,34
1399,1787,1198,"2018-09-15 21:21:09",15,0,25
1400,1787,1199,"2018-09-15 21:21:09",29,41,3
1401,1787,1200,"2018-09-15 21:21:09",4,43,38
1402,1787,1201,"2018-09-15 21:21:09",14,13,24
1403,1787,1202,"2018-09-15 21:21:09",9,17,45
1404,1787,1203,"2018-09-15 21:21:09",38,26,32
1405,1787,1204,"2018-09-15 21:21:09",12,36,28
1406,1787,1205,"2018-09-15 21:21:09",15,36,20
1407,1787,1206,"2018-09-15 21:21:09",24,32,30
1408,1773,1207,"2018-09-15 21:21:09",35,12,2
1409,1978,1208,"2018-09-15 21:21:09",27,32,36
1410,1978,1209,"2018-09-15 21:21:09",2,8,18
1411,1240,1210,"2018-09-15 21:21:09",7,42,48
1412,1242,1210,"2018-09-15 21:21:09",36,39,31
1413,1240,1211,"2018-09-15 21:21:09",22,27,36
1414,1243,1211,"2018-09-15 21:21:09",44,19,10
1415,1242,1212,"2018-09-15 21:21:09",10,33,2
1416,1243,1213,"2018-09-15 21:21:09",16,12,27
1417,1240,1214,"2018-09-15 21:21:09",19,39,16
1418,1242,1214,"2018-09-15 21:21:09",28,7,37
1419,1240,1215,"2018-09-15 21:21:09",18,35,46
1420,1243,1215,"2018-09-15 21:21:09",39,16,45
1421,1242,1216,"2018-09-15 21:21:09",44,16,49
1422,1240,1217,"2018-09-15 21:21:09",42,0,28
1423,1243,1217,"2018-09-15 21:21:09",26,30,42
1424,1812,1218,"2018-09-15 21:21:09",7,29,5
1425,1242,1219,"2018-09-15 21:21:09",45,32,43
1426,1243,1220,"2018-09-15 21:21:09",11,35,10
1427,1240,1221,"2018-09-15 21:21:09",13,24,9
1428,1242,1221,"2018-09-15 21:21:09",31,48,35
1429,1243,1222,"2018-09-15 21:21:09",30,4,33
1430,1447,1223,"2018-09-15 21:21:09",45,9,23
1431,1444,1224,"2018-09-15 21:21:09",36,23,14
1432,1445,1225,"2018-09-15 21:21:09",42,35,9
1433,1446,1226,"2018-09-15 21:21:09",42,31,41
1434,1447,1227,"2018-09-15 21:21:09",19,37,24
1435,1444,1228,"2018-09-15 21:21:09",17,4,13
1436,1915,1229,"2018-09-15 21:21:09",6,23,20
1437,1812,1230,"2018-09-15 21:21:09",26,23,11
1438,1812,1231,"2018-09-15 21:21:09",36,0,20
1439,1812,1232,"2018-09-15 21:21:09",11,28,8
1440,1437,1233,"2018-09-15 21:21:09",33,23,9
1441,1437,1234,"2018-09-15 21:21:09",10,33,31
1442,2064,1235,"2018-09-15 21:21:09",0,18,20
1443,2064,1236,"2018-09-15 21:21:09",40,24,19
1444,1100,1237,"2018-09-15 21:21:09",10,38,7
1445,1769,1238,"2018-09-15 21:21:09",4,24,0
1446,1812,1239,"2018-09-15 21:21:09",10,34,24
1447,1628,1240,"2018-09-15 21:21:09",50,34,20
1448,1541,1241,"2018-09-15 21:21:09",11,17,22
1449,1629,1242,"2018-09-15 21:21:09",34,2,26
1450,1630,1243,"2018-09-15 21:21:09",11,41,48
1451,1568,1244,"2018-09-15 21:21:09",48,17,2
1452,1568,1245,"2018-09-15 21:21:09",25,12,38
1453,1568,1246,"2018-09-15 21:21:09",15,25,28
1454,1568,1247,"2018-09-15 21:21:09",6,11,47
1455,1568,1248,"2018-09-15 21:21:09",35,29,31
1456,1205,1249,"2018-09-15 21:21:09",46,35,7
1457,1206,1250,"2018-09-15 21:21:09",1,43,7
1458,1181,1251,"2018-09-15 21:21:09",13,30,9
1459,1182,1252,"2018-09-15 21:21:09",29,18,10
1460,1183,1253,"2018-09-15 21:21:09",32,39,5
1461,1184,1254,"2018-09-15 21:21:09",43,26,26
1462,1185,1255,"2018-09-15 21:21:09",39,20,24
1463,1186,1256,"2018-09-15 21:21:09",11,13,28
1464,1187,1257,"2018-09-15 21:21:09",15,15,14
1465,1188,1258,"2018-09-15 21:21:09",3,19,3
1466,1189,1259,"2018-09-15 21:21:09",50,27,18
1467,1190,1260,"2018-09-15 21:21:09",47,23,48
1468,1191,1261,"2018-09-15 21:21:09",7,35,19
1469,1192,1262,"2018-09-15 21:21:09",22,15,39
1470,1193,1263,"2018-09-15 21:21:09",35,45,45
1471,1194,1264,"2018-09-15 21:21:09",34,10,38
1472,1195,1265,"2018-09-15 21:21:09",39,39,33
1473,1196,1266,"2018-09-15 21:21:09",37,16,22
1474,1197,1267,"2018-09-15 21:21:09",36,49,49
1475,1198,1268,"2018-09-15 21:21:09",20,17,8
1476,1199,1269,"2018-09-15 21:21:09",30,18,8
1477,1200,1270,"2018-09-15 21:21:09",37,41,25
1478,1201,1271,"2018-09-15 21:21:09",1,0,8
1479,2034,1272,"2018-09-15 21:21:09",18,23,39
1480,2034,1273,"2018-09-15 21:21:09",1,49,36
1481,2034,1274,"2018-09-15 21:21:09",6,43,18
1482,2034,1275,"2018-09-15 21:21:09",22,42,19
1483,1343,1276,"2018-09-15 21:21:09",2,29,0
1484,1437,1277,"2018-09-15 21:21:09",41,12,29
1485,1437,1278,"2018-09-15 21:21:09",25,11,36
1486,1812,1279,"2018-09-15 21:21:09",9,33,32
1487,1788,1280,"2018-09-15 21:21:09",33,49,17
1488,1788,1281,"2018-09-15 21:21:09",46,18,21
1489,1992,1282,"2018-09-15 21:21:09",5,41,14
1490,2057,1283,"2018-09-15 21:21:09",37,14,49
1491,1631,1284,"2018-09-15 21:21:09",0,11,26
1492,1632,1285,"2018-09-15 21:21:09",19,34,9
1493,1634,1286,"2018-09-15 21:21:09",34,31,12
1494,1343,1287,"2018-09-15 21:21:09",37,42,10
1495,1635,1288,"2018-09-15 21:21:09",16,33,3
1496,1343,1289,"2018-09-15 21:21:09",26,11,0
1497,1343,1290,"2018-09-15 21:21:09",18,17,49
1498,1862,1291,"2018-09-15 21:21:09",25,26,32
1499,1943,1292,"2018-09-15 21:21:09",46,50,26
1500,1953,1293,"2018-09-15 21:21:09",1,48,37
1501,1991,1294,"2018-09-15 21:21:09",46,36,21
1502,2064,1295,"2018-09-15 21:21:09",34,23,26
1503,1545,1296,"2018-09-15 21:21:09",44,7,37
1504,1773,1297,"2018-09-15 21:21:09",10,19,35
1505,1788,1298,"2018-09-15 21:21:09",31,6,45
1506,1862,1299,"2018-09-15 21:21:09",25,4,18
1507,1943,1300,"2018-09-15 21:21:09",7,10,41
1508,1953,1301,"2018-09-15 21:21:09",37,1,29
1509,1991,1302,"2018-09-15 21:21:09",34,34,23
1510,2064,1303,"2018-09-15 21:21:09",43,22,11
1511,1545,1304,"2018-09-15 21:21:09",0,47,39
1512,1773,1305,"2018-09-15 21:21:09",38,30,7
1513,809,1306,"2018-09-15 21:21:09",21,34,14
1514,811,1307,"2018-09-15 21:21:09",34,26,49
1515,812,1308,"2018-09-15 21:21:09",1,8,30
1516,813,1309,"2018-09-15 21:21:09",20,41,18
1517,814,1310,"2018-09-15 21:21:09",24,14,19
1518,816,1311,"2018-09-15 21:21:09",48,3,9
1519,815,1312,"2018-09-15 21:21:09",43,36,41
1520,818,1313,"2018-09-15 21:21:09",2,13,14
1521,820,1314,"2018-09-15 21:21:09",42,43,0
1522,821,1315,"2018-09-15 21:21:09",3,41,17
1523,822,1316,"2018-09-15 21:21:09",2,41,26
1524,823,1317,"2018-09-15 21:21:09",17,22,48
1525,825,1318,"2018-09-15 21:21:09",23,11,21
1526,826,1319,"2018-09-15 21:21:09",9,20,30
1527,827,1320,"2018-09-15 21:21:09",15,32,17
1528,828,1321,"2018-09-15 21:21:09",16,13,43
1529,829,1322,"2018-09-15 21:21:09",47,8,1
1530,809,1323,"2018-09-15 21:21:09",44,21,17
1531,830,1324,"2018-09-15 21:21:09",44,33,47
1532,787,1325,"2018-09-15 21:21:09",28,2,3
1533,788,1326,"2018-09-15 21:21:09",16,47,9
1534,789,1327,"2018-09-15 21:21:09",29,14,3
1535,790,1328,"2018-09-15 21:21:09",38,4,39
1536,816,1329,"2018-09-15 21:21:09",48,40,18
